# Step 0, Time: 0 s
Name Mass Px Py Pz Vx Vy Vz
    Uranus 8.681000e+25 2.876925e+12 2.088152e+10 1.120513e-08 -4.941763e+01 6.799888e+03 7.285033e-15
   Neptune 1.024000e+26 4.502971e+12 1.667221e+10 2.896760e-09 -2.026077e+01 5.429866e+03 1.886157e-15
      Moon 7.342000e+22 1.227337e+11 8.616890e+10 1.379921e-04 -1.787401e+04 2.503782e+04 7.108447e-11
    Phobos 1.070000e+16 2.159268e+11 7.280372e+10 3.131465e-05 -8.073138e+03 2.164174e+04 1.832325e-11
    Deimos 1.480000e+15 2.159565e+11 7.282052e+10 3.131461e-05 -8.611328e+03 2.370372e+04 1.831946e-11
        Io 8.930000e+22 7.771551e+11 3.981624e+10 6.056321e-07 1.107981e+04 1.025204e+03 3.884381e-13
    Europa 4.800000e+22 7.779508e+11 3.964839e+10 6.056451e-07 8.780565e+03 2.288566e+04 3.878433e-13
  Ganymede 1.480000e+23 7.780217e+11 4.103944e+10 6.055582e-07 -9.941802e+03 1.865886e+04 3.877436e-13
  Callisto 1.080000e+23 7.756291e+11 4.046917e+10 6.055680e-07 -2.231051e+03 4.948849e+03 3.896449e-13
     Titan 1.345000e+23 1.433909e+12 2.972880e+10 9.297358e-08 -1.856576e+02 1.529547e+04 6.008704e-14
      Rhea 2.310000e+21 1.433040e+12 3.013888e+10 9.297287e-08 -6.558408e+03 1.500779e+04 6.014411e-14
   Iapetus 1.810000e+21 1.436233e+12 2.982902e+10 9.296973e-08 -2.894494e+02 1.295765e+04 5.995996e-14
     Dione 1.100000e+21 1.433051e+12 2.954688e+10 9.297500e-08 4.970668e+03 1.791485e+04 6.014565e-14
    Tethys 6.170000e+20 1.432883e+12 2.997347e+10 9.297411e-08 -8.058260e+03 1.710540e+04 6.015317e-14
 Enceladus 1.080000e+20 1.432819e+12 2.991704e+10 9.297430e-08 -1.105831e+04 1.655760e+04 6.015728e-14
     Mimas 3.750000e+19 1.432634e+12 2.952597e+10 9.297471e-08 1.186969e+04 5.571154e+03 6.017010e-14
   Miranda 6.590000e+19 2.876791e+12 2.092460e+10 1.120512e-08 -2.573649e+03 1.198186e+03 7.285450e-15
     Ariel 1.350000e+21 2.876721e+12 2.085005e+10 1.120513e-08 4.088722e+02 1.660697e+03 7.285753e-15
   Umbriel 1.170000e+21 2.876934e+12 2.115182e+10 1.120507e-08 -4.620748e+03 7.216834e+03 7.284925e-15
   Titania 3.420000e+21 2.877110e+12 2.049186e+10 1.120530e-08 3.272883e+03 8.373617e+03 7.284340e-15
    Oberon 3.000000e+21 2.877088e+12 2.031808e+10 1.120551e-08 2.970641e+03 7.625510e+03 7.284545e-15
    Triton 2.140000e+22 4.502733e+12 1.641075e+10 2.896773e-09 3.236190e+03 2.460134e+03 1.886311e-15
Asteroid_1 9.550021e+17 -4.173105e+10 2.458524e+10 -8.464529e+08 -2.673847e+04 -4.498817e+04 1.637691e+02

# Step 853, Time: 3.070800e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.306246e+06 9.559315e+04 8.274068e-04 8.333898e-01 8.759102e-02 -7.760000e-11
   Mercury 3.301000e+23 -4.795201e+10 3.225997e+10 -1.763263e-02 -2.686415e+04 -3.972617e+04 -4.386715e-08
     Venus 4.867000e+24 5.881217e+10 9.073462e+10 4.714344e-04 -2.940715e+04 1.905786e+04 1.906979e-10
     Earth 5.972000e+24 1.224316e+11 8.595543e+10 1.383306e-04 -1.709992e+04 2.437585e+04 7.144266e-11
      Mars 6.417000e+23 2.159140e+11 7.288137e+10 3.138069e-05 -7.719651e+03 2.286356e+04 1.834328e-11
   Jupiter 1.898000e+27 7.774636e+11 4.016645e+10 6.070257e-07 -6.731257e+02 1.305349e+04 3.886796e-13
    Saturn 5.683000e+26 1.432696e+12 2.975811e+10 9.319140e-08 -1.983028e+02 9.676666e+03 6.023980e-14
    Uranus 8.681000e+25 2.876924e+12 2.090600e+10 1.123138e-08 -4.948122e+01 6.799884e+03 7.293831e-15
   Neptune 1.024000e+26 4.502971e+12 1.669176e+10 2.903558e-09 -2.031208e+01 5.429835e+03 1.888420e-15
      Moon 7.342000e+22 1.226693e+11 8.625896e+10 1.382483e-04 -1.789742e+04 2.501806e+04 7.114839e-11
    Phobos 1.070000e+16 2.158998e+11 7.288095e+10 3.138069e-05 -7.484545e+03 2.145310e+04 1.834499e-11
    Deimos 1.480000e+15 2.159250e+11 7.290517e+10 3.138064e-05 -8.748831e+03 2.351371e+04 1.834123e-11
        Io 8.930000e+22 7.772013e+11 3.982601e+10 6.070321e-07 1.281025e+04 2.713850e+03 3.888917e-13
    Europa 4.800000e+22 7.779799e+11 3.973329e+10 6.070430e-07 8.063967e+03 2.358108e+04 3.882995e-13
  Ganymede 1.480000e+23 7.779851e+11 4.110539e+10 6.069559e-07 -1.014671e+04 1.832088e+04 3.882521e-13
  Callisto 1.080000e+23 7.756215e+11 4.048690e+10 6.069725e-07 -2.103702e+03 4.924413e+03 3.901372e-13
     Titan 1.345000e+23 1.433908e+12 2.978386e+10 9.319016e-08 -2.789339e+02 1.529504e+04 6.016073e-14
      Rhea 2.310000e+21 1.433015e+12 3.019160e+10 9.318966e-08 -6.858040e+03 1.464434e+04 6.021932e-14
   Iapetus 1.810000e+21 1.436232e+12 2.987567e+10 9.318585e-08 -3.005966e+02 1.295731e+04 6.003323e-14
     Dione 1.100000e+21 1.433067e+12 2.961277e+10 9.319179e-08 4.190092e+03 1.830341e+04 6.021837e-14
    Tethys 6.170000e+20 1.432851e+12 3.003099e+10 9.319094e-08 -8.896612e+03 1.597774e+04 6.022884e-14
 Enceladus 1.080000e+20 1.432774e+12 2.996872e+10 9.319114e-08 -1.244610e+04 1.435393e+04 6.023371e-14
     Mimas 3.750000e+19 1.432680e+12 2.955692e+10 9.319158e-08 1.284180e+04 8.598396e+03 6.024121e-14
   Miranda 6.590000e+19 2.876785e+12 2.092774e+10 1.123138e-08 -1.564880e+03 8.725849e+02 7.294276e-15
     Ariel 1.350000e+21 2.876724e+12 2.085630e+10 1.123139e-08 8.933690e+02 1.735500e+03 7.294543e-15
   Umbriel 1.170000e+21 2.876917e+12 2.117678e+10 1.123133e-08 -4.630774e+03 6.931864e+03 7.293785e-15
   Titania 3.420000e+21 2.877122e+12 2.052237e+10 1.123156e-08 3.224634e+03 8.474590e+03 7.293092e-15
    Oberon 3.000000e+21 2.877098e+12 2.034575e+10 1.123176e-08 2.953714e+03 7.683754e+03 7.293303e-15
    Triton 2.140000e+22 4.502745e+12 1.642013e+10 2.903572e-09 3.368645e+03 2.605625e+03 1.888567e-15
Asteroid_1 9.550021e+17 -4.182668e+10 2.442291e+10 -8.458506e+08 -2.656304e+04 -4.509152e+04 1.673276e+02

# Step 854, Time: 3.074400e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.309250e+06 9.590911e+04 8.271213e-04 8.343023e-01 8.776669e-02 -7.930727e-11
   Mercury 3.301000e+23 -4.804829e+10 3.211667e+10 -1.779109e-02 -2.674544e+04 -3.980603e+04 -4.401656e-08
     Venus 4.867000e+24 5.870623e+10 9.080310e+10 4.721210e-04 -2.942938e+04 1.902356e+04 1.907216e-10
     Earth 5.972000e+24 1.223700e+11 8.604314e+10 1.385880e-04 -1.711733e+04 2.436367e+04 7.150505e-11
      Mars 6.417000e+23 2.158861e+11 7.296367e+10 3.144681e-05 -7.728369e+03 2.286062e+04 1.836467e-11
   Jupiter 1.898000e+27 7.774611e+11 4.021344e+10 6.084267e-07 -6.739566e+02 1.305337e+04 3.891644e-13
    Saturn 5.683000e+26 1.432696e+12 2.979294e+10 9.340852e-08 -1.985109e+02 9.676664e+03 6.031362e-14
    Uranus 8.681000e+25 2.876924e+12 2.093048e+10 1.125767e-08 -4.954474e+01 6.799880e+03 7.302631e-15
   Neptune 1.024000e+26 4.502971e+12 1.671131e+10 2.910365e-09 -2.036204e+01 5.429803e+03 1.890683e-15
      Moon 7.342000e+22 1.226048e+11 8.634895e+10 1.385046e-04 -1.792076e+04 2.499824e+04 7.121235e-11
    Phobos 1.070000e+16 2.158756e+11 7.295826e+10 3.144681e-05 -6.723750e+03 2.147282e+04 1.836653e-11
    Deimos 1.480000e+15 2.158932e+11 7.298908e+10 3.144675e-05 -8.851906e+03 2.330788e+04 1.836306e-11
        Io 8.930000e+22 7.772528e+11 3.984282e+10 6.084338e-07 1.431644e+04 4.669589e+03 3.893398e-13
    Europa 4.800000e+22 7.780061e+11 3.982050e+10 6.084425e-07 7.293921e+03 2.422643e+04 3.887574e-13
  Ganymede 1.480000e+23 7.779479e+11 4.117010e+10 6.083554e-07 -1.033946e+04 1.797526e+04 3.887614e-13
  Callisto 1.080000e+23 7.756144e+11 4.050454e+10 6.083788e-07 -1.975957e+03 4.902011e+03 3.906291e-13
     Titan 1.345000e+23 1.433906e+12 2.983892e+10 9.340700e-08 -3.721945e+02 1.529306e+04 6.023446e-14
      Rhea 2.310000e+21 1.432989e+12 3.024295e+10 9.340672e-08 -7.137661e+03 1.426396e+04 6.029461e-14
   Iapetus 1.810000e+21 1.436231e+12 2.992231e+10 9.340224e-08 -3.117427e+02 1.295695e+04 6.010652e-14
     Dione 1.100000e+21 1.433079e+12 2.967980e+10 9.340884e-08 3.385924e+03 1.861915e+04 6.029127e-14
    Tethys 6.170000e+20 1.432817e+12 3.008417e+10 9.340803e-08 -9.581128e+03 1.477027e+04 6.030466e-14
 Enceladus 1.080000e+20 1.432726e+12 3.001125e+10 9.340826e-08 -1.338588e+04 1.181440e+04 6.031058e-14
     Mimas 3.750000e+19 1.432727e+12 2.959990e+10 9.340870e-08 1.311433e+04 1.193846e+04 6.031203e-14
   Miranda 6.590000e+19 2.876784e+12 2.093030e+10 1.125767e-08 -5.230801e+02 7.095212e+02 7.303091e-15
     Ariel 1.350000e+21 2.876729e+12 2.086297e+10 1.125768e-08 1.367996e+03 1.853195e+03 7.303329e-15
   Umbriel 1.170000e+21 2.876901e+12 2.120071e+10 1.125762e-08 -4.623446e+03 6.647659e+03 7.302646e-15
   Titania 3.420000e+21 2.877133e+12 2.055324e+10 1.125784e-08 3.173271e+03 8.574113e+03 7.301845e-15
    Oberon 3.000000e+21 2.877109e+12 2.037362e+10 1.125805e-08 2.935676e+03 7.741650e+03 7.302061e-15
    Triton 2.140000e+22 4.502757e+12 1.643006e+10 2.910379e-09 3.494673e+03 2.757209e+03 1.890823e-15
Asteroid_1 9.550021e+17 -4.192167e+10 2.426021e+10 -8.452354e+08 -2.638720e+04 -4.519419e+04 1.708834e+02

# Step 855, Time: 3.078000e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.312257e+06 9.622570e+04 8.268297e-04 8.352146e-01 8.794245e-02 -8.101326e-11
   Mercury 3.301000e+23 -4.814414e+10 3.197308e+10 -1.795008e-02 -2.662649e+04 -3.988554e+04 -4.416449e-08
     Venus 4.867000e+24 5.860020e+10 9.087146e+10 4.728077e-04 -2.945157e+04 1.898923e+04 1.907453e-10
     Earth 5.972000e+24 1.223083e+11 8.613080e+10 1.388457e-04 -1.713473e+04 2.435148e+04 7.156746e-11
      Mars 6.417000e+23 2.158583e+11 7.304596e+10 3.151300e-05 -7.737086e+03 2.285767e+04 1.838606e-11
   Jupiter 1.898000e+27 7.774587e+11 4.026043e+10 6.098294e-07 -6.747746e+02 1.305324e+04 3.896492e-13
    Saturn 5.683000e+26 1.432695e+12 2.982778e+10 9.362592e-08 -1.987193e+02 9.676663e+03 6.038745e-14
    Uranus 8.681000e+25 2.876924e+12 2.095496e+10 1.128400e-08 -4.960815e+01 6.799875e+03 7.311431e-15
   Neptune 1.024000e+26 4.502971e+12 1.673085e+10 2.917180e-09 -2.041061e+01 5.429770e+03 1.892947e-15
      Moon 7.342000e+22 1.225402e+11 8.643888e+10 1.387612e-04 -1.794401e+04 2.497834e+04 7.127637e-11
    Phobos 1.070000e+16 2.158549e+11 7.303736e+10 3.151301e-05 -5.754129e+03 2.197280e+04 1.838756e-11
    Deimos 1.480000e+15 2.158611e+11 7.307221e+10 3.151293e-05 -8.919723e+03 2.309115e+04 1.838494e-11
        Io 8.930000e+22 7.773088e+11 3.986755e+10 6.098370e-07 1.555193e+04 6.868681e+03 3.897830e-13
    Europa 4.800000e+22 7.780294e+11 3.990984e+10 6.098437e-07 6.473605e+03 2.481728e+04 3.892174e-13
  Ganymede 1.480000e+23 7.779100e+11 4.123354e+10 6.097568e-07 -1.051976e+04 1.762243e+04 3.892714e-13
  Callisto 1.080000e+23 7.756077e+11 4.052212e+10 6.097868e-07 -1.847850e+03 4.881652e+03 3.911209e-13
     Titan 1.345000e+23 1.433905e+12 2.989396e+10 9.362411e-08 -4.654132e+02 1.528952e+04 6.030821e-14
      Rhea 2.310000e+21 1.432963e+12 3.029287e+10 9.362405e-08 -7.396295e+03 1.386766e+04 6.036998e-14
   Iapetus 1.810000e+21 1.436229e+12 2.996896e+10 9.361888e-08 -3.228874e+02 1.295654e+04 6.017981e-14
     Dione 1.100000e+21 1.433088e+12 2.974770e+10 9.362615e-08 2.564626e+03 1.886174e+04 6.036437e-14
    Tethys 6.170000e+20 1.432780e+12 3.013277e+10 9.362540e-08 -1.010784e+04 1.350178e+04 6.038061e-14
 Enceladus 1.080000e+20 1.432677e+12 3.004376e+10 9.362566e-08 -1.377430e+04 9.030799e+03 6.038778e-14
     Mimas 3.750000e+19 1.432772e+12 2.965556e+10 9.362608e-08 1.253937e+04 1.546098e+04 6.038265e-14
   Miranda 6.590000e+19 2.876785e+12 2.093286e+10 1.128400e-08 5.311847e+02 7.108546e+02 7.311893e-15
     Ariel 1.350000e+21 2.876735e+12 2.087022e+10 1.128401e-08 1.829443e+03 2.012681e+03 7.312109e-15
   Umbriel 1.170000e+21 2.876884e+12 2.122362e+10 1.128394e-08 -4.598939e+03 6.365222e+03 7.311507e-15
   Titania 3.420000e+21 2.877145e+12 2.058446e+10 1.128416e-08 3.118838e+03 8.672088e+03 7.310599e-15
    Oberon 3.000000e+21 2.877120e+12 2.040169e+10 1.128437e-08 2.916533e+03 7.799178e+03 7.310821e-15
    Triton 2.140000e+22 4.502770e+12 1.644055e+10 2.917194e-09 3.613979e+03 2.914612e+03 1.893078e-15
Asteroid_1 9.550021e+17 -4.201603e+10 2.409714e+10 -8.446074e+08 -2.621097e+04 -4.529617e+04 1.744365e+02

# Step 856, Time: 3.081600e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.315267e+06 9.654293e+04 8.265319e-04 8.361268e-01 8.811831e-02 -8.271795e-11
   Mercury 3.301000e+23 -4.823957e+10 3.182921e+10 -1.810960e-02 -2.650730e+04 -3.996469e+04 -4.431095e-08
     Venus 4.867000e+24 5.849410e+10 9.093970e+10 4.734944e-04 -2.947373e+04 1.895488e+04 1.907691e-10
     Earth 5.972000e+24 1.222466e+11 8.621843e+10 1.391035e-04 -1.715211e+04 2.433928e+04 7.162989e-11
      Mars 6.417000e+23 2.158304e+11 7.312823e+10 3.157926e-05 -7.745802e+03 2.285472e+04 1.840746e-11
   Jupiter 1.898000e+27 7.774563e+11 4.030742e+10 6.112339e-07 -6.755775e+02 1.305310e+04 3.901341e-13
    Saturn 5.683000e+26 1.432694e+12 2.986262e+10 9.384358e-08 -1.989280e+02 9.676662e+03 6.046129e-14
    Uranus 8.681000e+25 2.876924e+12 2.097944e+10 1.131035e-08 -4.967136e+01 6.799869e+03 7.320231e-15
   Neptune 1.024000e+26 4.502970e+12 1.675040e+10 2.924002e-09 -2.045770e+01 5.429736e+03 1.895210e-15
      Moon 7.342000e+22 1.224755e+11 8.652873e+10 1.390180e-04 -1.796718e+04 2.495838e+04 7.134043e-11
    Phobos 1.070000e+16 2.158365e+11 7.312249e+10 3.157927e-05 -5.100741e+03 2.364890e+04 1.840714e-11
    Deimos 1.480000e+15 2.158288e+11 7.315453e+10 3.157920e-05 -8.951634e+03 2.286816e+04 1.840686e-11
        Io 8.930000e+22 7.773681e+11 3.990095e+10 6.112418e-07 1.647063e+04 9.278036e+03 3.902218e-13
    Europa 4.800000e+22 7.780496e+11 4.000110e+10 6.112466e-07 5.606607e+03 2.534934e+04 3.896795e-13
  Ganymede 1.480000e+23 7.778716e+11 4.129569e+10 6.111600e-07 -1.068731e+04 1.726282e+04 3.897821e-13
  Callisto 1.080000e+23 7.756016e+11 4.053963e+10 6.111966e-07 -1.719412e+03 4.863342e+03 3.916123e-13
     Titan 1.345000e+23 1.433903e+12 2.994898e+10 9.384149e-08 -5.585636e+02 1.528443e+04 6.038200e-14
      Rhea 2.310000e+21 1.432935e+12 3.034132e+10 9.384166e-08 -7.633009e+03 1.345651e+04 6.044543e-14
   Iapetus 1.810000e+21 1.436228e+12 3.001560e+10 9.383580e-08 -3.340308e+02 1.295610e+04 6.025311e-14
     Dione 1.100000e+21 1.433094e+12 2.981621e+10 9.384373e-08 1.732428e+03 1.903131e+04 6.043766e-14
    Tethys 6.170000e+20 1.432742e+12 3.017666e+10 9.384305e-08 -1.047441e+04 1.219033e+04 6.045665e-14
 Enceladus 1.080000e+20 1.432628e+12 3.006585e+10 9.384333e-08 -1.352749e+04 6.135228e+03 6.046516e-14
     Mimas 3.750000e+19 1.432812e+12 2.972380e+10 9.384371e-08 1.096955e+04 1.895555e+04 6.045326e-14
   Miranda 6.590000e+19 2.876791e+12 2.093602e+10 1.131035e-08 1.577322e+03 8.777043e+02 7.320684e-15
     Ariel 1.350000e+21 2.876744e+12 2.087818e+10 1.131036e-08 2.274490e+03 2.212695e+03 7.320884e-15
   Umbriel 1.170000e+21 2.876868e+12 2.124553e+10 1.131029e-08 -4.557479e+03 6.085533e+03 7.320368e-15
   Titania 3.420000e+21 2.877156e+12 2.061603e+10 1.131051e-08 3.061379e+03 8.768418e+03 7.319355e-15
    Oberon 3.000000e+21 2.877130e+12 2.042998e+10 1.131072e-08 2.896294e+03 7.856316e+03 7.319581e-15
    Triton 2.140000e+22 4.502784e+12 1.645163e+10 2.924018e-09 3.726279e+03 3.077539e+03 1.895334e-15
Asteroid_1 9.550021e+17 -4.210976e+10 2.393371e+10 -8.439666e+08 -2.603435e+04 -4.539746e+04 1.779870e+02

# Step 857, Time: 3.085200e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.318280e+06 9.686079e+04 8.262280e-04 8.370388e-01 8.829425e-02 -8.442131e-11
   Mercury 3.301000e+23 -4.833457e+10 3.168505e+10 -1.826964e-02 -2.638788e+04 -4.004348e+04 -4.445593e-08
     Venus 4.867000e+24 5.838791e+10 9.100782e+10 4.741813e-04 -2.949584e+04 1.892050e+04 1.907929e-10
     Earth 5.972000e+24 1.221848e+11 8.630600e+10 1.393616e-04 -1.716950e+04 2.432707e+04 7.169235e-11
      Mars 6.417000e+23 2.158025e+11 7.321050e+10 3.164561e-05 -7.754517e+03 2.285177e+04 1.842887e-11
   Jupiter 1.898000e+27 7.774538e+11 4.035441e+10 6.126401e-07 -6.763633e+02 1.305296e+04 3.906191e-13
    Saturn 5.683000e+26 1.432694e+12 2.989745e+10 9.406151e-08 -1.991370e+02 9.676663e+03 6.053514e-14
    Uranus 8.681000e+25 2.876924e+12 2.100392e+10 1.133673e-08 -4.973432e+01 6.799863e+03 7.329032e-15
   Neptune 1.024000e+26 4.502970e+12 1.676995e+10 2.930833e-09 -2.050328e+01 5.429701e+03 1.897474e-15
      Moon 7.342000e+22 1.224107e+11 8.661851e+10 1.392751e-04 -1.799027e+04 2.493835e+04 7.140454e-11
    Phobos 1.070000e+16 2.158124e+11 7.321300e+10 3.164561e-05 -6.705350e+03 2.513971e+04 1.842642e-11
    Deimos 1.480000e+15 2.157966e+11 7.323605e+10 3.164554e-05 -8.947085e+03 2.264350e+04 1.842881e-11
        Io 8.930000e+22 7.774294e+11 3.994362e+10 6.126481e-07 1.702889e+04 1.185410e+04 3.906570e-13
    Europa 4.800000e+22 7.780665e+11 4.009405e+10 6.126511e-07 4.696926e+03 2.581853e+04 3.901439e-13
  Ganymede 1.480000e+23 7.778325e+11 4.135652e+10 6.125651e-07 -1.084184e+04 1.689690e+04 3.902935e-13
  Callisto 1.080000e+23 7.755958e+11 4.055708e+10 6.126082e-07 -1.590677e+03 4.847085e+03 3.921035e-13
     Titan 1.345000e+23 1.433900e+12 3.000398e+10 9.405913e-08 -6.516193e+02 1.527779e+04 6.045582e-14
      Rhea 2.310000e+21 1.432907e+12 3.038823e+10 9.405953e-08 -7.846914e+03 1.303165e+04 6.052094e-14
   Iapetus 1.810000e+21 1.436227e+12 3.006224e+10 9.405297e-08 -3.451726e+02 1.295563e+04 6.032643e-14
     Dione 1.100000e+21 1.433097e+12 2.988507e+10 9.406157e-08 8.953080e+02 1.912843e+04 6.051114e-14
    Tethys 6.170000e+20 1.432704e+12 3.021573e+10 9.406097e-08 -1.067988e+04 1.085332e+04 6.053275e-14
 Enceladus 1.080000e+20 1.432583e+12 3.007771e+10 9.406128e-08 -1.259991e+04 3.295883e+03 6.054251e-14
     Mimas 3.750000e+19 1.432842e+12 2.980338e+10 9.406160e-08 8.302563e+03 2.210450e+04 6.052415e-14
   Miranda 6.590000e+19 2.876800e+12 2.094037e+10 1.133674e-08 2.594055e+03 1.210377e+03 7.329463e-15
     Ariel 1.350000e+21 2.876753e+12 2.088701e+10 1.133675e-08 2.700001e+03 2.451804e+03 7.329654e-15
   Umbriel 1.170000e+21 2.876852e+12 2.126644e+10 1.133668e-08 -4.499342e+03 5.809546e+03 7.329230e-15
   Titania 3.420000e+21 2.877167e+12 2.064793e+10 1.133689e-08 3.000943e+03 8.863006e+03 7.328112e-15
    Oberon 3.000000e+21 2.877140e+12 2.045846e+10 1.133710e-08 2.874966e+03 7.913045e+03 7.328342e-15
    Triton 2.140000e+22 4.502798e+12 1.646331e+10 2.930849e-09 3.831298e+03 3.245682e+03 1.897589e-15
Asteroid_1 9.550021e+17 -4.220284e+10 2.376992e+10 -8.433131e+08 -2.585733e+04 -4.549806e+04 1.815346e+02

# Step 858, Time: 3.088800e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.321297e+06 9.717928e+04 8.259179e-04 8.379506e-01 8.847028e-02 -8.612331e-11
   Mercury 3.301000e+23 -4.842913e+10 3.154061e+10 -1.843020e-02 -2.626822e+04 -4.012192e+04 -4.459942e-08
     Venus 4.867000e+24 5.828165e+10 9.107581e+10 4.748682e-04 -2.951791e+04 1.888610e+04 1.908168e-10
     Earth 5.972000e+24 1.221229e+11 8.639354e+10 1.396199e-04 -1.718687e+04 2.431484e+04 7.175482e-11
      Mars 6.417000e+23 2.157745e+11 7.329275e+10 3.171203e-05 -7.763231e+03 2.284881e+04 1.845029e-11
   Jupiter 1.898000e+27 7.774514e+11 4.040140e+10 6.140481e-07 -6.771305e+02 1.305281e+04 3.911042e-13
    Saturn 5.683000e+26 1.432693e+12 2.993229e+10 9.427970e-08 -1.993464e+02 9.676663e+03 6.060899e-14
    Uranus 8.681000e+25 2.876923e+12 2.102840e+10 1.136315e-08 -4.979695e+01 6.799856e+03 7.337834e-15
   Neptune 1.024000e+26 4.502970e+12 1.678949e+10 2.937672e-09 -2.054728e+01 5.429665e+03 1.899737e-15
      Moon 7.342000e+22 1.223459e+11 8.670821e+10 1.395324e-04 -1.801327e+04 2.491826e+04 7.146869e-11
    Phobos 1.070000e+16 2.157831e+11 7.330219e+10 3.171202e-05 -8.145892e+03 2.477588e+04 1.844792e-11
    Deimos 1.480000e+15 2.157646e+11 7.331677e+10 3.171197e-05 -8.905595e+03 2.242189e+04 1.845078e-11
        Io 8.930000e+22 7.774913e+11 3.999597e+10 6.140561e-07 1.718824e+04 1.454225e+04 3.910897e-13
    Europa 4.800000e+22 7.780800e+11 4.018844e+10 6.140573e-07 3.748976e+03 2.622098e+04 3.906109e-13
  Ganymede 1.480000e+23 7.777930e+11 4.141601e+10 6.139720e-07 -1.098311e+04 1.652512e+04 3.908056e-13
  Callisto 1.080000e+23 7.755906e+11 4.057447e+10 6.140215e-07 -1.461678e+03 4.832889e+03 3.925944e-13
     Titan 1.345000e+23 1.433897e+12 3.005896e+10 9.427703e-08 -7.445540e+02 1.526960e+04 6.052967e-14
      Rhea 2.310000e+21 1.432878e+12 3.043357e+10 9.427768e-08 -8.037170e+03 1.259427e+04 6.059652e-14
   Iapetus 1.810000e+21 1.436226e+12 3.010888e+10 9.427041e-08 -3.563127e+02 1.295511e+04 6.039976e-14
     Dione 1.100000e+21 1.433098e+12 2.995403e+10 9.427967e-08 5.898725e+01 1.915406e+04 6.058481e-14
    Tethys 6.170000e+20 1.432665e+12 3.024996e+10 9.427916e-08 -1.072440e+04 9.507565e+03 6.060889e-14
 Enceladus 1.080000e+20 1.432543e+12 3.008024e+10 9.427951e-08 -1.100236e+04 7.023555e+02 6.061959e-14
     Mimas 3.750000e+19 1.432858e+12 2.989151e+10 9.427974e-08 4.560174e+03 2.448056e+04 6.059572e-14
   Miranda 6.590000e+19 2.876813e+12 2.094652e+10 1.136316e-08 3.558792e+03 1.708029e+03 7.338230e-15
     Ariel 1.350000e+21 2.876764e+12 2.089683e+10 1.136317e-08 3.102915e+03 2.728410e+03 7.338419e-15
   Umbriel 1.170000e+21 2.876836e+12 2.128638e+10 1.136309e-08 -4.424846e+03 5.538191e+03 7.338091e-15
   Titania 3.420000e+21 2.877177e+12 2.068017e+10 1.136330e-08 2.937583e+03 8.955757e+03 7.336870e-15
    Oberon 3.000000e+21 2.877151e+12 2.048715e+10 1.136352e-08 2.852557e+03 7.969344e+03 7.337103e-15
    Triton 2.140000e+22 4.502812e+12 1.647562e+10 2.937688e-09 3.928777e+03 3.418719e+03 1.899844e-15
Asteroid_1 9.550021e+17 -4.229529e+10 2.360577e+10 -8.426468e+08 -2.567993e+04 -4.559798e+04 1.850795e+02

# Step 859, Time: 3.092400e+06 s
Name Mass Px Py Pz Vx Vy Vz
       Sun 1.989000e+30 1.324316e+06 9.749841e+04 8.256018e-04 8.388623e-01 8.864640e-02 -8.782393e-11
   Mercury 3.301000e+23 -4.852327e+10 3.139589e+10 -1.859127e-02 -2.614833e+04 -4.020000e+04 -4.474141e-08
     Venus 4.867000e+24 5.817530e+10 9.114367e+10 4.755552e-04 -2.953994e+04 1.885167e+04 1.908407e-10
     Earth 5.972000e+24 1.220610e+11 8.648103e+10 1.398785e-04 -1.720423e+04 2.430261e+04 7.181730e-11
      Mars 6.417000e+23 2.157466e+11 7.337500e+10 3.177853e-05 -7.771943e+03 2.284585e+04 1.847171e-11
   Jupiter 1.898000e+27 7.774490e+11 4.044839e+10 6.154578e-07 -6.778777e+02 1.305266e+04 3.915893e-13
    Saturn 5.683000e+26 1.432692e+12 2.996712e+10 9.449816e-08 -1.995561e+02 9.676664e+03 6.068286e-14
    Uranus 8.681000e+25 2.876923e+12 2.105288e+10 1.138960e-08 -4.985919e+01 6.799848e+03 7.346637e-15
   Neptune 1.024000e+26 4.502970e+12 1.680904e+10 2.944519e-09 -2.058966e+01 5.429628e+03 1.902001e-15
      Moon 7.342000e+22 1.222810e+11 8.679784e+10 1.397899e-04 -1.803618e+04 2.489810e+04 7.153289e-11
    Phobos 1.070000e+16 2.157514e+11 7.338883e+10 3.177851e-05 -8.793747e+03 2.406607e+04 1.847003e-11
    Deimos 1.480000e+15 2.157328e+11 7.339672e+10 3.177847e-05 -8.826818e+03 2.220839e+04 1.847276e-11
        Io 8.930000e+22 7.775522e+11 4.005817e+10 6.154655e-07 1.691869e+04 1.727695e+04 3.915210e-13
    Europa 4.800000e+22 7.780900e+11 4.028404e+10 6.154652e-07 2.767574e+03 2.655314e+04 3.910805e-13
